date,province,no_patient,pm25
2021-07-19,สุพรรณบุรี,21,3.0
2021-07-19,สุราษฎร์ธานี,50,20.0
2021-07-19,หนองคาย,25,7.0
2021-07-19,อุดรธานี,30,6.0
2021-07-19,อุตรดิตถ์,11,6.0
2021-07-19,อุบลราชธานี,44,7.0
2021-07-19,เชียงราย,30,10.0
2021-07-19,เชียงใหม่,116,8.0
2021-07-19,เลย,111,4.0
2021-07-19,แพร่,8,7.0
2021-07-19,แม่ฮ่องสอน,7,3.0
2021-07-20,กรุงเทพมหานคร,46,8.583333333333334
2021-07-20,กาญจนบุรี,17,5.0
2021-07-20,ขอนแก่น,121,14.0
2021-07-20,ฉะเชิงเทรา,22,6.0
2021-07-20,ชลบุรี,73,7.333333333333333
2021-07-20,ตรัง,36,18.0
2021-07-20,ตราด,2,7.0
2021-07-20,ตาก,20,4.0
2021-07-20,นครปฐม,40,6.0
2021-07-20,นครพนม,11,7.0
2021-07-20,นครราชสีมา,244,10.0
2021-07-20,นครศรีธรรมราช,20,12.0
2021-07-20,นครสวรรค์,26,11.0
2021-07-20,นนทบุรี,119,4.0
2021-07-20,นราธิวาส,22,23.0
2021-07-20,น่าน,18,8.0
2021-07-20,ปทุมธานี,25,8.0
2021-07-20,ปราจีนบุรี,11,13.0
2021-07-20,พระนครศรีอยุธยา,45,6.0
2021-07-20,พะเยา,17,6.0
2021-07-20,พิษณุโลก,33,8.0
2021-07-20,ภูเก็ต,7,19.0
2021-07-20,ยะลา,19,20.0
2021-07-20,ระยอง,21,6.6
2021-07-20,ราชบุรี,25,7.0
2021-07-20,ลำปาง,30,6.5
2021-07-20,ลำพูน,22,6.0
2021-07-20,สกลนคร,70,5.0
2021-07-20,สงขลา,31,24.0
2021-07-20,สตูล,5,26.0
2021-07-20,สมุทรปราการ,24,9.6
2021-07-20,สมุทรสงคราม,8,4.0
2021-07-20,สมุทรสาคร,80,9.0
2021-07-20,สระบุรี,23,8.5
2021-07-20,สระแก้ว,8,7.0
2021-07-20,สุพรรณบุรี,26,5.0
2021-07-20,สุราษฎร์ธานี,22,20.0
2021-07-20,หนองคาย,24,6.0
2021-07-20,อุดรธานี,31,5.0
2021-07-20,อุตรดิตถ์,11,7.0
2021-07-20,อุบลราชธานี,50,8.0
2021-07-20,เชียงราย,36,6.5
2021-07-20,เชียงใหม่,132,8.5
2021-07-20,เลย,29,4.0
2021-07-20,แพร่,35,8.0
2021-07-20,แม่ฮ่องสอน,4,3.0
2021-07-21,กรุงเทพมหานคร,50,8.916666666666666
2021-07-21,กาญจนบุรี,51,7.0
2021-07-21,ขอนแก่น,78,15.0
2021-07-21,ฉะเชิงเทรา,9,10.0
2021-07-21,ชลบุรี,72,7.666666666666667
2021-07-21,ตรัง,28,19.0
2021-07-21,ตราด,8,6.0
2021-07-21,ตาก,6,6.0
2021-07-21,นครปฐม,47,8.0
2021-07-21,นครพนม,30,8.0
2021-07-21,นครราชสีมา,111,12.0
2021-07-21,นครศรีธรรมราช,40,11.0
2021-07-21,นครสวรรค์,33,12.0
2021-07-21,นนทบุรี,63,4.0
2021-07-21,นราธิวาส,5,24.0
2021-07-21,น่าน,14,9.0
2021-07-21,ปทุมธานี,42,7.0
2021-07-21,ปราจีนบุรี,6,13.0
2021-07-21,พระนครศรีอยุธยา,57,9.0
2021-07-21,พะเยา,5,6.0
2021-07-21,พิษณุโลก,24,10.0
2021-07-21,ภูเก็ต,19,15.0
2021-07-21,ยะลา,4,24.0
2021-07-21,ระยอง,22,6.4
2021-07-21,ราชบุรี,17,9.0
2021-07-21,ลำปาง,35,6.5
2021-07-21,ลำพูน,7,6.0
2021-07-21,สกลนคร,37,8.0
2021-07-21,สงขลา,20,30.0
2021-07-21,สตูล,5,34.0
2021-07-21,สมุทรปราการ,20,10.8
2021-07-21,สมุทรสงคราม,26,5.0
2021-07-21,สมุทรสาคร,102,9.5
2021-07-21,สระบุรี,28,10.0
2021-07-21,สระแก้ว,5,7.0
2021-07-21,สุพรรณบุรี,46,9.0
2021-07-21,สุราษฎร์ธานี,33,16.0
2021-07-21,หนองคาย,5,7.0
2021-07-21,อุดรธานี,85,6.0
2021-07-21,อุตรดิตถ์,7,6.0
2021-07-21,อุบลราชธานี,83,9.0
2021-07-21,เชียงราย,27,7.0
2021-07-21,เชียงใหม่,105,8.5
2021-07-21,เลย,18,5.0
2021-07-21,แพร่,5,7.0
2021-07-21,แม่ฮ่องสอน,7,3.0
2021-07-22,กรุงเทพมหานคร,59,14.25
2021-07-22,กาญจนบุรี,26,8.0
2021-07-22,ขอนแก่น,106,18.0
2021-07-22,ฉะเชิงเทรา,10,14.0
2021-07-22,ชลบุรี,91,13.0
2021-07-22,ตรัง,27,16.0
2021-07-22,ตราด,18,8.0
2021-07-22,ตาก,10,5.0
2021-07-22,นครปฐม,20,13.0
2021-07-22,นครพนม,29,9.0
2021-07-22,นครราชสีมา,164,14.0
2021-07-22,นครศรีธรรมราช,84,8.0
2021-07-22,นครสวรรค์,51,18.0
2021-07-22,นนทบุรี,57,7.5
2021-07-22,นราธิวาส,14,22.0
2021-07-22,น่าน,6,9.5
2021-07-22,ปทุมธานี,42,11.0
2021-07-22,ปราจีนบุรี,14,17.0
2021-07-22,พระนครศรีอยุธยา,36,12.0
2021-07-22,พะเยา,14,7.0
2021-07-22,พิษณุโลก,29,13.0
2021-07-22,ภูเก็ต,33,17.0
2021-07-22,ยะลา,10,20.5
2021-07-22,ระยอง,30,12.2
2021-07-22,ราชบุรี,34,14.0
2021-07-22,ลำปาง,14,7.75
2021-07-22,ลำพูน,24,6.0
2021-07-22,สกลนคร,114,8.0
2021-07-22,สงขลา,49,26.0
2021-07-22,สตูล,41,26.0
2021-07-22,สมุทรปราการ,20,16.6
2021-07-22,สมุทรสงคราม,4,10.0
2021-07-22,สมุทรสาคร,79,14.5
2021-07-22,สระบุรี,36,13.0
2021-07-22,สระแก้ว,5,12.0
2021-07-22,สุพรรณบุรี,29,12.0
2021-07-22,สุราษฎร์ธานี,23,16.0
2021-07-22,หนองคาย,18,6.0
2021-07-22,อุดรธานี,28,9.0
2021-07-22,อุตรดิตถ์,46,9.0
2021-07-22,อุบลราชธานี,51,13.0
2021-07-22,เชียงราย,56,6.5
2021-07-22,เชียงใหม่,54,8.5
2021-07-22,เลย,15,7.0
2021-07-22,แพร่,28,7.0
2021-07-22,แม่ฮ่องสอน,5,3.0
2021-07-23,กรุงเทพมหานคร,49,13.083333333333334
2021-07-23,กาญจนบุรี,21,6.0
2021-07-23,ขอนแก่น,100,17.0
2021-07-23,ฉะเชิงเทรา,17,15.0
2021-07-23,ชลบุรี,41,10.333333333333334
2021-07-23,ตรัง,35,15.0
2021-07-23,ตราด,1,10.0
2021-07-23,ตาก,12,8.0
2021-07-23,นครปฐม,81,11.0
2021-07-23,นครพนม,16,8.0
2021-07-23,นครราชสีมา,68,16.0
2021-07-23,นครศรีธรรมราช,49,11.0
2021-07-23,นครสวรรค์,21,12.0
2021-07-23,นนทบุรี,65,7.0
2021-07-23,นราธิวาส,24,13.0
2021-07-23,น่าน,19,10.5
2021-07-23,ปทุมธานี,32,12.0
2021-07-23,ปราจีนบุรี,11,19.0
2021-07-23,พระนครศรีอยุธยา,40,11.0
2021-07-23,พะเยา,70,6.0
2021-07-23,พิษณุโลก,53,10.0
2021-07-23,ภูเก็ต,27,17.0
2021-07-23,ยะลา,17,17.0
2021-07-23,ระยอง,40,10.8
2021-07-23,ราชบุรี,19,10.0
2021-07-23,ลำปาง,17,8.75
2021-07-23,ลำพูน,16,7.0
2021-07-23,สกลนคร,17,7.0
2021-07-23,สงขลา,45,27.0
2021-07-23,สตูล,9,27.0
2021-07-23,สมุทรปราการ,25,14.4
2021-07-23,สมุทรสงคราม,6,8.0
2021-07-23,สมุทรสาคร,53,15.0
2021-07-23,สระบุรี,40,15.0
2021-07-23,สระแก้ว,7,11.0
2021-07-23,สุพรรณบุรี,15,7.0
2021-07-23,สุราษฎร์ธานี,79,15.0
2021-07-23,หนองคาย,4,6.0
2021-07-23,อุดรธานี,53,7.0
2021-07-23,อุตรดิตถ์,8,8.0
2021-07-23,อุบลราชธานี,61,13.0
2021-07-23,เชียงราย,29,7.0
2021-07-23,เชียงใหม่,71,11.5
2021-07-23,เลย,15,5.0
2021-07-23,แพร่,16,7.0
2021-07-23,แม่ฮ่องสอน,6,5.0
2021-07-24,กรุงเทพมหานคร,9,15.166666666666666
2021-07-24,กาญจนบุรี,5,9.0
2021-07-24,ขอนแก่น,7,15.0
2021-07-24,ฉะเชิงเทรา,5,17.0
2021-07-24,ชลบุรี,9,13.0
2021-07-24,ตรัง,12,15.0
2021-07-24,นครปฐม,36,12.0
2021-07-24,นครพนม,3,4.0
2021-07-24,นครราชสีมา,16,13.0
2021-07-24,นครศรีธรรมราช,14,8.0
2021-07-24,นครสวรรค์,8,16.0
2021-07-24,นนทบุรี,4,8.0
2021-07-24,นราธิวาส,7,15.0
2021-07-24,น่าน,3,9.0
2021-07-24,ปทุมธานี,20,14.0
2021-07-24,ปราจีนบุรี,3,19.0
2021-07-24,พระนครศรีอยุธยา,9,13.0
2021-07-24,พะเยา,2,6.0
2021-07-24,พิษณุโลก,5,7.0
2021-07-24,ยะลา,1,15.0
2021-07-24,ระยอง,3,13.6
2021-07-24,ราชบุรี,6,14.0
2021-07-24,ลำปาง,2,9.75
2021-07-24,ลำพูน,2,8.0
2021-07-24,สกลนคร,3,4.0
2021-07-24,สงขลา,13,19.0
2021-07-24,สตูล,6,17.0
2021-07-24,สมุทรปราการ,5,17.4
2021-07-24,สมุทรสงคราม,4,11.0
2021-07-24,สมุทรสาคร,2,17.5
2021-07-24,สระบุรี,1,12.0
2021-07-24,สระแก้ว,1,10.0
2021-07-24,สุพรรณบุรี,5,12.0
2021-07-24,สุราษฎร์ธานี,4,14.0
2021-07-24,หนองคาย,1,5.0
2021-07-24,อุดรธานี,4,4.0
2021-07-24,อุตรดิตถ์,3,9.0
2021-07-24,อุบลราชธานี,5,10.0
2021-07-24,เชียงราย,10,7.0
2021-07-24,เชียงใหม่,15,12.0
2021-07-24,เลย,1,5.0
2021-07-24,แพร่,3,10.0
2021-07-24,แม่ฮ่องสอน,4,4.0
2021-07-25,กรุงเทพมหานคร,10,11.25
2021-07-25,กาญจนบุรี,4,4.0
2021-07-25,ขอนแก่น,11,13.0
2021-07-25,ฉะเชิงเทรา,2,13.0
2021-07-25,ชลบุรี,13,8.666666666666666
2021-07-25,ตรัง,2,11.0
2021-07-25,ตราด,2,8.0
2021-07-25,ตาก,3,5.0
2021-07-25,นครปฐม,9,10.0
2021-07-25,นครพนม,2,7.0
2021-07-25,นครราชสีมา,20,9.0
2021-07-25,นครศรีธรรมราช,10,9.0
2021-07-25,นครสวรรค์,4,10.0
2021-07-25,นนทบุรี,14,7.0
2021-07-25,นราธิวาส,6,17.0
2021-07-25,น่าน,1,10.5
2021-07-25,ปทุมธานี,17,9.0
2021-07-25,ปราจีนบุรี,2,17.0
2021-07-25,พระนครศรีอยุธยา,14,8.0
2021-07-25,พะเยา,1,10.0
2021-07-25,พิษณุโลก,1,8.0
2021-07-25,ภูเก็ต,3,13.0
2021-07-25,ยะลา,3,16.0
2021-07-25,ระยอง,9,9.6
2021-07-25,ราชบุรี,12,10.0
2021-07-25,ลำปาง,2,9.5
2021-07-25,ลำพูน,1,11.0
2021-07-25,สกลนคร,4,4.0
2021-07-25,สงขลา,9,18.0
2021-07-25,สตูล,8,23.0
2021-07-25,สมุทรปราการ,10,12.2
2021-07-25,สมุทรสงคราม,4,5.0
2021-07-25,สมุทรสาคร,6,12.5
2021-07-25,สระบุรี,7,8.5
2021-07-25,สระแก้ว,1,8.0
2021-07-25,สุพรรณบุรี,2,6.0
2021-07-25,สุราษฎร์ธานี,5,14.0
2021-07-25,หนองคาย,3,7.0
2021-07-25,อุดรธานี,3,5.0
2021-07-25,อุตรดิตถ์,2,8.0
2021-07-25,อุบลราชธานี,8,6.0
2021-07-25,เชียงราย,7,10.5
2021-07-25,เชียงใหม่,13,14.5
2021-07-25,เลย,4,5.0
2021-07-25,แพร่,2,8.0
2021-07-25,แม่ฮ่องสอน,2,6.0
2021-07-26,กรุงเทพมหานคร,4,13.5
2021-07-26,กาญจนบุรี,7,7.0
2021-07-26,ขอนแก่น,14,14.0
2021-07-26,ฉะเชิงเทรา,3,10.0
2021-07-26,ชลบุรี,16,9.0
2021-07-26,ตรัง,9,11.0
2021-07-26,ตราด,2,8.0
2021-07-26,ตาก,5,5.0
2021-07-26,นครปฐม,5,14.0
2021-07-26,นครพนม,3,9.0
2021-07-26,นครราชสีมา,21,15.0
2021-07-26,นครศรีธรรมราช,14,8.0
2021-07-26,นครสวรรค์,1,11.0
2021-07-26,นนทบุรี,11,8.5
2021-07-26,นราธิวาส,7,22.0
2021-07-26,น่าน,4,8.5
2021-07-26,ปทุมธานี,8,10.0
2021-07-26,ปราจีนบุรี,5,17.0
2021-07-26,พระนครศรีอยุธยา,12,9.0
2021-07-26,พะเยา,5,8.0
2021-07-26,พิษณุโลก,2,7.0
2021-07-26,ภูเก็ต,1,12.0
2021-07-26,ยะลา,8,23.0
2021-07-26,ระยอง,8,10.8
2021-07-26,ราชบุรี,6,11.0
2021-07-26,ลำปาง,2,7.0
2021-07-26,ลำพูน,2,7.0
2021-07-26,สกลนคร,11,6.0
2021-07-26,สงขลา,10,20.0
2021-07-26,สตูล,10,17.0
2021-07-26,สมุทรปราการ,12,14.6
2021-07-26,สมุทรสงคราม,5,6.0
2021-07-26,สมุทรสาคร,7,15.0
2021-07-26,สระบุรี,4,11.0
2021-07-26,สระแก้ว,2,10.0
2021-07-26,สุพรรณบุรี,6,10.0
2021-07-26,สุราษฎร์ธานี,4,15.0
2021-07-26,หนองคาย,3,6.0
2021-07-26,อุดรธานี,4,7.0
2021-07-26,อุตรดิตถ์,1,7.0
2021-07-26,อุบลราชธานี,14,11.0
2021-07-26,เชียงราย,8,8.0
2021-07-26,เชียงใหม่,17,13.5
2021-07-26,เลย,6,6.0
2021-07-26,แพร่,2,8.0
2021-07-26,แม่ฮ่องสอน,2,4.0
2021-07-27,กรุงเทพมหานคร,35,10.083333333333334
2021-07-27,กาญจนบุรี,24,5.0
2021-07-27,ขอนแก่น,60,17.0
2021-07-27,ฉะเชิงเทรา,15,10.0
2021-07-27,ชลบุรี,43,7.333333333333333
2021-07-27,ตรัง,17,11.0
2021-07-27,ตราด,3,8.0
2021-07-27,ตาก,14,5.0
2021-07-27,นครปฐม,30,8.0
2021-07-27,นครพนม,16,13.0
2021-07-27,นครราชสีมา,72,11.0
2021-07-27,นครศรีธรรมราช,42,8.0
2021-07-27,นครสวรรค์,40,11.0
2021-07-27,นนทบุรี,38,5.0
2021-07-27,นราธิวาส,20,16.0
2021-07-27,น่าน,18,10.5
2021-07-27,ปทุมธานี,24,8.0
2021-07-27,ปราจีนบุรี,8,15.0
2021-07-27,พระนครศรีอยุธยา,33,7.0
2021-07-27,พะเยา,20,9.0
2021-07-27,พิษณุโลก,45,14.0
2021-07-27,ภูเก็ต,9,13.0
2021-07-27,ยะลา,17,15.0
2021-07-27,ระยอง,11,7.8
2021-07-27,ราชบุรี,34,6.0
2021-07-27,ลำปาง,20,7.0
2021-07-27,ลำพูน,15,7.0
2021-07-27,สกลนคร,31,8.0
2021-07-27,สงขลา,29,15.0
2021-07-27,สตูล,14,19.0
2021-07-27,สมุทรปราการ,14,11.6
2021-07-27,สมุทรสงคราม,6,3.0
2021-07-27,สมุทรสาคร,20,11.0
2021-07-27,สระบุรี,36,11.0
2021-07-27,สระแก้ว,9,8.0
2021-07-27,สุพรรณบุรี,14,5.0
2021-07-27,สุราษฎร์ธานี,23,14.0
2021-07-27,หนองคาย,35,5.0
2021-07-27,อุดรธานี,27,7.0
2021-07-27,อุตรดิตถ์,7,7.0
2021-07-27,อุบลราชธานี,83,13.0
2021-07-27,เชียงราย,30,9.0
2021-07-27,เชียงใหม่,78,12.5
2021-07-27,เลย,10,7.0
2021-07-27,แพร่,13,9.0
2021-07-27,แม่ฮ่องสอน,5,4.0
2021-07-28,กรุงเทพมหานคร,11,9.833333333333334
2021-07-28,กาญจนบุรี,8,7.0
2021-07-28,ขอนแก่น,2,15.0
2021-07-28,ฉะเชิงเทรา,2,10.0
2021-07-28,ชลบุรี,13,7.333333333333333
2021-07-28,ตรัง,8,8.0
2021-07-28,ตาก,4,5.0
2021-07-28,นครปฐม,12,10.0
2021-07-28,นครพนม,2,12.0
2021-07-28,นครราชสีมา,6,12.0
2021-07-28,นครศรีธรรมราช,16,7.0
2021-07-28,นครสวรรค์,1,9.0
2021-07-28,นนทบุรี,8,4.5
2021-07-28,นราธิวาส,1,14.0
2021-07-28,น่าน,12,10.0
2021-07-28,ปทุมธานี,12,8.0
2021-07-28,ปราจีนบุรี,1,13.0
2021-07-28,พระนครศรีอยุธยา,5,9.0
2021-07-28,พะเยา,2,8.0
2021-07-28,พิษณุโลก,3,9.0
2021-07-28,ภูเก็ต,4,12.0
2021-07-28,ยะลา,5,14.0
2021-07-28,ระยอง,7,8.2
2021-07-28,ราชบุรี,6,11.0
2021-07-28,ลำปาง,2,6.75
2021-07-28,ลำพูน,2,8.0
2021-07-28,สกลนคร,4,7.0
2021-07-28,สงขลา,9,14.0
2021-07-28,สตูล,2,15.0
2021-07-28,สมุทรปราการ,9,10.0
2021-07-28,สมุทรสงคราม,3,5.0
2021-07-28,สมุทรสาคร,4,11.0
2021-07-28,สระบุรี,1,10.0
2021-07-28,สระแก้ว,1,7.0
2021-07-28,สุพรรณบุรี,5,5.0
2021-07-28,สุราษฎร์ธานี,5,13.0
2021-07-28,หนองคาย,26,4.0
2021-07-28,อุดรธานี,8,9.0
2021-07-28,อุตรดิตถ์,3,7.0
